id,state,body,address,level,type,statement_content,target_1,target_2,target_3,target_4,target_5,prohibited_1,prohibited_2,prohibited_3,prohibited_4,required_1,required_2,required_3,trigger_1,trigger_2,trigger_3,trigger_4,trigger_5,trigger_6,trigger_7,enforcement_1,enforcement_2,enforcement_3,category,bill,related,date_intro,date_adopted,date_checked,progress,url_source,url_text
OK-15,OK,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,House Bill 3092,,1/19/22,5/2/22,6/29/22,Enacted,http://www.oklegislature.gov/BillInfo.aspx?Bill=HB3092&Session=2200,http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20INT/SB/SB1142%20INT.PDF
OK-16,OK,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Not Specified,Senate Bill 1647,,2/7/22,,7/7/22,Rejected,http://www.oklegislature.gov/BillInfo.aspx?Bill=sb1647&Session=2200,http://webserver1.lsb.state.ok.us/cf_pdf/2021-22%20INT/SB/SB1647%20INT.PDF
OR-1,OR,Newberg School Board,"714 E 6th St, Newberg, OR 97132",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,8/10/21,8/10/21,6/17/22,Enacted,https://perma.cc/N2BW-NE6J,0
OR-2,OR,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,"Race or ethnicity, sex & more",House Bill 3408,,6/14/21,,6/17/22,Expired or Withdrawn,https://olis.oregonlegislature.gov/liz/2021R1/Measures/Overview/HB3408,https://olis.oregonlegislature.gov/liz/2021R1/Downloads/MeasureDocument/HB3408/Introduced
OR-3,OR,North Bend School District #13,"1913 Meade Street North Bend, OR 97459",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,9/30/21,,7/3/22,Pending,,https://perma.cc/829G-Z3LM
PA-1,PA,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Bill 1532,,6/7/21,,7/3/22,Pending,https://www.legis.state.pa.us/CFDOCS/billInfo/bill_history.cfm?syear=2021&sind=0&body=H&type=B&bn=1532,https://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=1532&pn=1679
PA-2,PA,Penncrest School Board,"18741 St Hwy 198 Saegertown, PA 16433",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,,,7/6/21,8/14/21,6/17/22,Enacted,https://www.meadvilletribune.com/news/local_news/penncrest-eyes-critical-race-theory-clarity-with-resolution/article_987518cc-fcaa-11eb-a455-d796ea0ce27a.html,https://perma.cc/QR7R-ENXB
PA-3,PA,Mars Area School District,"545 Route 228, Mars, PA 16046",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,8/17/21,8/17/21,6/17/22,Enacted,https://perma.cc/SG83-8JAF,https://perma.cc/D4GU-3DAY
PA-4,PA,Pennridge School Board,"1200 N. 5th Street / Perkasie, PA 18944",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,,,8/23/21,8/23/21,6/17/22,Enacted,https://go.boarddocs.com/pa/pnrg/Board.nsf/Public,https://go.boarddocs.com/pa/pnrg/Board.nsf/Public
PA-5,PA,Kutztown Area School District,"251 Long Lane, Kutztown, PA 19530",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,9/1/20,7/13/21,6/17/22,Enacted,https://perma.cc/PHU5-3HRU,https://perma.cc/N3BY-MPPP
PA-6,PA,Central York School District,"775 Marion Rd, York, PA 17406",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,8/25/20,,6/17/22,Rejected,https://www.ydr.com/story/news/2021/09/20/central-york-school-board-rescinds-banned-book-list/5784084001/,https://perma.cc/QFJ6-6HA3
PA-7,PA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,,,12/15/21,,6/17/22,Rejected,https://www.legis.state.pa.us/cfdocs/billinfo/bill_history.cfm?syear=2021&sind=0&body=H&type=B&bn=1332,https://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=1332&pn=2272
PA-8,PA,Penncrest School Board,"18741 St Hwy 198 Saegertown, PA 16433",LocalSch,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,,,10/14/21,10/14/21,6/17/22,Enacted,https://www.meadvilletribune.com/news/penncrest-school-board-votes-no-to-teacher-attending-conference/article_24a42304-2dea-11ec-a951-97f1c4a432d8.html,https://map.crtforward.law.ucla.edu/wp-content/uploads/2022/06/PA_8_Penncrest-School-Board_Denial-of-attendance-at-conference.pdf
PA-9,PA,Penncrest School Board,"18741 St Hwy 198 Saegertown, PA 16433",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Policy 119,,10/11/21,3/10/22,6/17/22,Enacted,,https://map.crtforward.law.ucla.edu/wp-content/uploads/2022/06/PA_9_Penncrest-School-District_Controversial-Issues.pdf
PA-10,PA,Butler Area School District,"110 Campus Lane Butler, PA 16001",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,2/14/22,2/14/22,6/17/22,Enacted,,https://perma.cc/2XHT-DED7
PA-11,PA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 2521,,4/18/22,,7/3/22,Pending,https://www.legis.state.pa.us/cfdocs/billinfo/bill_history.cfm?syear=2021&sind=0&body=H&type=B&bn=2521,https://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=2521&pn=3001
PA-12,PA,South Middleton School District,"4 Academy Street, Suite 100, Boiling Springs, PA 17007",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,3/7/22,,7/3/22,Pending,,https://perma.cc/D7LB-FY9H
PA-13,PA,Grove City College Board of Trustees ,"100 Campus Drive
Grove City,  PA  16127",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,4/13/22,,7/3/22,Pending,,https://perma.cc/JU6A-8MQC
PA-14,PA,Cumberland Valley School District ,"6746 Carlisle Pike, Mechanicsburg, PA 17050",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,,,4/4/22,,7/3/22,Pending,,https://perma.cc/H3UD-77E2
PA-16,PA,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,Senate Bill 996,,1/4/22,,7/3/22,Pending,https://www.legis.state.pa.us/cfdocs/billInfo/bill_history.cfm?syear=2021&sind=0&body=S&type=B&bn=996,https://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=S&billTyp=B&billNbr=0996&pn=1305
PA-17,PA,Legislature,,State,Legislation,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Not Specified,House Bill 972,,4/5/21,,7/3/22,Pending,https://www.legis.state.pa.us/cfdocs/billinfo/bill_history.cfm?syear=2021&sind=0&body=H&type=B&bn=972,https://www.legis.state.pa.us/CFDOCS/Legis/PN/Public/btCheck.cfm?txtType=PDF&sessYr=2021&sessInd=0&billBody=H&billTyp=B&billNbr=0972&pn=2886
RI-2,RI,Westerly School Committee,"45 Broad St, Westerly, RI 02891",LocalSch,Resolution,Not Specified,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,,,7/14/21,7/14/21,6/17/22,Enacted,https://perma.cc/FHU5-6UVJ,https://perma.cc/6JNK-TLYC
RI-1,RI,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Bill 6070,,3/3/21,,7/3/22,Pending,https://status.rilegislature.gov/,http://webserver.rilin.state.ri.us/BillText/BillText21/HouseText21/H6070.pdf
RI-3,RI,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 7539,,2/18/22,,7/3/22,Pending,https://status.rilegislature.gov/,http://webserver.rilin.state.ri.us/BillText/BillText22/HouseText22/H7539.pdf
RI-4,RI,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,House Bill 7335,,2/4/22,,7/3/22,Pending,https://status.rilegislature.gov/,http://webserver.rilin.state.ri.us/BillText/BillText22/HouseText22/H7335.pdf
RI-5,RI,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,House Bill 2441,,3/1/22,,7/5/22,Pending,https://status.rilegislature.gov/,http://webserver.rilin.state.ri.us/BillText/BillText22/SenateText22/S2441.pdf
RI-6,RI,Hopkinton Republican Town Committee,"20 Maple Court; Ashway, RI 02804",LocalOth,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,6/3/21,6/3/21,6/17/22,Enacted,,https://perma.cc/L56V-TJB3
SC-1,SC,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,Senate Bill 534,,2/9/21,,7/5/22,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=534&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/bills/534.htm
SC-2,SC,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 4325,,5/4/21,,7/5/22,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=4325&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/bills/4325.htm
SC-3,SC,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Bill 4343,,5/5/21,,7/5/22,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=4343&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/bills/4343.htm
SC-4,SC,Aiken County School Board,"1000 Brookhaven Dr, Aiken, SC 29803",LocalSch,Policy Change,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/25/21,5/25/21,6/17/22,Enacted,https://perma.cc/37V9-5786,https://perma.cc/DUA4-H5WA
SC-5,SC,Attorney General Alan Wilson,,State,Statement,Denounces CRT,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/19/21,5/19/21,6/17/22,Enacted,,https://perma.cc/QM8T-9EKQ
SC-6,SC,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Bill 4100,,3/16/21,10/28/21,6/17/22,Enacted,https://www.scstatehouse.gov/sess124_2021-2022/appropriations2021/gab4100.php,0
SC-7,SC,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity & sex,House Bill 4392,,5/13/21,,7/5/22,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=4392&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/bills/4392.htm
SC-8,SC,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 4605,,11/17/21,,7/5/22,Pending,https://www.scstatehouse.gov/sess124_2021-2022/bills/4605.htm,https://www.scstatehouse.gov/sess124_2021-2022/bills/4605.htm
SC-9,SC,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 4799,,1/13/22,,7/5/22,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=4799&session=124&summary=B,0
SC-10,SC,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Bill 982,,1/12/22,,7/5/22,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=0982&session=124&summary=B,0
SC-11,SC,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Bill 5150,,3/8/22,6/15/22,6/17/22,Enacted,https://www.scstatehouse.gov/billsearch.php?billnumbers=5150&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/appropriations2022/gab5150.php
SC-12,SC,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 5183,,3/30/22,,7/5/22,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=5183&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/bills/5183.htm
SC-13,SC,Legislature,,State,Legislation,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified ,House Bill 4522,,11/10/21,,7/5/22,Pending,"https://www.scstatehouse.gov/sess124_2021-2022/bills/4522.htm#:~:text=TO%20AMEND%20THE%20CODE%20OF,EXISTING%20TENURE%20PROGRAMS%20WHEN%20NO","https://www.scstatehouse.gov/sess124_2021-2022/bills/4522.htm#:~:text=TO%20AMEND%20THE%20CODE%20OF,EXISTING%20TENURE%20PROGRAMS%20WHEN%20NO"
SC-14,SC,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Senate Bill 945,,1/11/22,,7/5/22,Pending,https://www.scstatehouse.gov/billsearch.php?billnumbers=0945&session=124&summary=B,https://www.scstatehouse.gov/sess124_2021-2022/prever/945_20220504.htm
SC-15,SC,School District of Pickens County ,"1348 Griffin Mill Rd, Easley, SC 29640",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified ,Policy IJ,,3/28/22,3/28/22,6/17/22,Enacted,,https://map.crtforward.law.ucla.edu/wp-content/uploads/2022/06/SC_15_Pickens-County-Schools_Curricular-Surveillance.pdf
SC-16,SC,Greenville County Schools,"301 E. Camperdown Way
Greenville, South Carolina 29601",LocalSch,Policy,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified ,,,3/29/22,3/29/22,6/18/22,Enacted,,https://perma.cc/K45S-7ZR9
SD-1,SD,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,House Bill 1158,,1/28/21,,6/17/22,Expired or Withdrawn,https://sdlegislature.gov/Session/Bill/22266,https://mylrc.sdlegislature.gov/api/Documents/214787.pdf
SD-2,SD,Governor Kristi Noem,,State,Statement,Denounces CRT,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/24/21,5/24/21,6/17/22,Enacted,,https://perma.cc/8CXR-Q7BC
SD-3,SD,State Secretary of Education ,,State,Statement,Denounces CRT,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,5/19/21,5/19/21,6/17/22,Enacted,,https://perma.cc/555P-FDWD
SD-4,SD,Joint Appropriations Committee,,State,Statement,Denounces CRT,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Race or ethnicity only,,,5/11/21,5/11/21,6/17/22,Enacted,,https://perma.cc/DNV8-NKJ5
SD-5,SD,South Dakota Board of Regents,,State,Statement,CRT Not Taught,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",,,8/5/21,8/5/21,6/17/22,Enacted,,https://perma.cc/TH52-5W8E
SD-6,SD,Governor Kristi Noem,,State,Exec directive,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Race or ethnicity & sex,Executive Directive 2021-11,,7/29/21,7/29/21,6/17/22,Enacted,https://www.keloland.com/news/education/noem-says-executive-order-protects-students-from-critical-race-theory/,https://perma.cc/9XUW-QNAY
SD-7,SD,Governor Kristi Noem,,State,Exec directive,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not Specified,,,8/11/21,8/11/21,7/5/22,Enacted,,https://perma.cc/F85V-Y4RA
SD-8,SD,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,Race or ethnicity & sex,House Bill 1012,,1/5/22,3/28/22,6/17/22,Enacted,https://sdlegislature.gov/Session/Bill/23006,https://sdlegislature.gov/Session/Bill/23006/236257
SD-9,SD,Legislature,,State,Legislation,Not Specified,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 1157,,1/28/21,,6/17/22,Expired or Withdrawn,https://sdlegislature.gov/Session/Bill/22255,https://sdlegislature.gov/Session/Bill/22255/214785
SD-10,SD,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",House Bill 1337,,2/3/22,,7/5/22,Pending,https://sdlegislature.gov/Session/Bill/23434,https://mylrc.sdlegislature.gov/api/Documents/233140.pdf
SD-11,SD,Governor Kristi Noem,,State,Exec directive,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"Race or ethnicity, sex & more",Executive Order 2022-02,,4/5/22,4/5/22,6/17/22,Enacted,https://perma.cc/8U56-TQ9K,https://perma.cc/UG2T-JTNE
SD-12,SD,Governor Kristi Noem,,State,Exec directive,Not Specified,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,"Race or ethnicity, sex & more",,,12/20/21,,7/5/22,Pending,https://perma.cc/YKM8-9ESJ,https://perma.cc/K99H-3KG7
SD-13,SD,Legislature,,State,Legislation,Not Specified,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Not specified ,House Bill 1246,,1/27/22,,7/5/22,Pending,https://sdlegislature.gov/Session/Bill/23092,https://mylrc.sdlegislature.gov/api/Documents/233086.pdf
